0,1732068901,1732068901
1,1732090504,1732090504
2,1732112108,1732112108
3,1732133711,1732133712
4,1732155314,1732155315
5,1732176918,1732176919
6,1732198521,1732198523
7,1732220124,1732220126
8,1732241728,1732241730
9,1732263331,1732261825
10,1732284935,1732283429
11,1732306539,1732305033
12,1732328142,1732326068
13,1732349745,1732347488
14,1732371348,1732369091
15,1732392951,1732390695
16,1732414554,1732411782
17,1732436157,1732433386
18,1732457760,1732454989
19,1732479363,1732476592
20,1732500966,1732498196
21,1732522569,1732518815
22,1732544172,1732540419
23,1732565776,1732562023
24,1732587379,1732582991
25,1732608982,1732604450
26,1732630585,1732626054
27,1732652188,1732647657
28,1732673792,1732668704
29,1732695395,1732690307
30,1732716998,1732711535
31,1732738601,1732733138
32,1732760204,1732754741
33,1732781807,1732776345
34,1732803410,1732797255
35,1732825013,1732818858
36,1732846616,1732840461
37,1732868220,1732861518
38,1732889823,1732883122
39,1732911426,1732904367
40,1732933030,1732925792
41,1732954633,1732947395
42,1732976236,1732968998
43,1732997839,1732990602
44,1733019442,1733012205
45,1733041045,1733032975
46,1733062648,1733054579
47,1733084251,1733076182
48,1733105856,1733097222
49,1733127459,1733118826
50,1733149062,1733140429
51,1733170666,1733161394
52,1733192270,1733182801
53,1733213873,1733204404
54,1733235476,1733226008
55,1733257080,1733247041
0,1733247046,1733247046
1,1733268649,1733268649
2,1733290252,1733290252
3,1733311855,1733311856
4,1733333458,1733332683
5,1733355061,1733354286
6,1733376664,1733375889
7,1733398267,1733397493
8,1733419871,1733419097
9,1733441474,1733440700
10,1733463077,1733461180
11,1733484681,1733482617
12,1733506285,1733504221
13,1733527889,1733525826
14,1733549492,1733547429
15,1733571096,1733569033
16,1733592699,1733589742
17,1733614302,1733611150
18,1733635905,1733632753
19,1733657508,1733654356
20,1733679112,1733675961
21,1733700715,1733697564
22,1733722318,1733719167
23,1733743921,1733740771
24,1733765525,1733762375
25,1733787128,1733783978
26,1733808731,1733805582
27,1733830334,1733827185
28,1733851937,1733848788
29,1733873540,1733870392
30,1733895143,1733891995
31,1733916746,1733913598
32,1733938349,1733932422
33,1733959953,1733954027
34,1733981557,1733975631
35,1734003160,1733996703
36,1734024763,1734018306
37,1734046366,1734039910
38,1734067969,1734061513
39,1734089572,1734083116
40,1734111175,1734104720
41,1734132778,1734126323
42,1734154381,1734147926
43,1734175984,1734168139
44,1734197588,1734189744
45,1734219192,1734211348
46,1734240795,1734232416
47,1734262398,1734253854
48,1734284001,1734275276
49,1734305604,1734296879
50,1734327207,1734318483
51,1734348810,1734340086
52,1734370414,1734361690
53,1734392017,1734383294
54,1734413620,1734404897
55,1734435223,1734425184
56,1734456826,1734446787
57,1734478429,1734468391
58,1734500032,1734489406
59,1734521635,1734511010
60,1734543238,1734532613
61,1734564841,1734554216
62,1734586444,1734575122
63,1734608047,1734596725
64,1734629650,1734617992
65,1734651253,1734639596
66,1734672856,1734660830
67,1734694460,1734682435
68,1734716063,1734704038
