0,1732068604,1732068604
1,1732090207,1732090208
2,1732111810,1732111812
3,1732133414,1732133416
4,1732155017,1732154401
5,1732176620,1732176005
6,1732198223,1732197609
7,1732219826,1732219213
8,1732241429,1732240816
9,1732263032,1732261416
10,1732284636,1732282818
11,1732306239,1732304183
12,1732327842,1732325600
13,1732349445,1732346984
14,1732371048,1732368588
15,1732392652,1732390193
16,1732414255,1732411796
17,1732435858,1732433400
18,1732457461,1732455004
19,1732479064,1732476608
20,1732500667,1732498212
21,1732522270,1732519816
22,1732543873,1732541420
23,1732565477,1732561055
24,1732587081,1732582660
25,1732608685,1732604265
26,1732630288,1732625290
27,1732651891,1732646682
28,1732673494,1732668286
29,1732695097,1732689890
30,1732716700,1732710916
31,1732738303,1732732311
32,1732759906,1732753703
33,1732781509,1732775097
34,1732803112,1732796701
35,1732824715,1732817892
36,1732846319,1732839497
37,1732867923,1732861102
38,1732889526,1732882706
39,1732911129,1732904310
40,1732932732,1732924916
41,1732954335,1732946520
42,1732975938,1732968124
43,1732997542,1732989141
44,1733019145,1733010556
45,1733040748,1733032160
46,1733062351,1733053764
47,1733083954,1733075368
48,1733105559,1733096974
49,1733127162,1733117578
50,1733148765,1733139181
51,1733170368,1733160785
52,1733191971,1733182389
53,1733213575,1733203994
54,1733235178,1733225598
55,1733256781,1733247202
56,1733278384,1733268806
57,1733299988,1733290411
58,1733321591,1733310181
59,1733343195,1733331573
60,1733364798,1733352983
61,1733386401,1733374587
62,1733408005,1733396192
63,1733429608,1733417185
64,1733451211,1733438789
65,1733472814,1733460393
66,1733494417,1733481997
67,1733516020,1733503601
68,1733537623,1733525205
69,1733559226,1733545662
70,1733580829,1733567266
71,1733602432,1733588870
72,1733624035,1733609922
73,1733645638,1733631526
74,1733667242,1733652733
75,1733688845,1733674336
76,1733710448,1733695510
77,1733732051,1733717114
78,1733753654,1733738718
79,1733775257,1733759730
80,1733796860,1733781146
81,1733818463,1733802750
82,1733840067,1733823954
83,1733861671,1733845379
84,1733883274,1733866983
85,1733904877,1733888196
86,1733926480,1733909604
87,1733948083,1733931208
88,1733969686,1733952412
89,1733991289,1733974016
90,1734012892,1733995620
91,1734034496,1734017225
92,1734056100,1734038830
93,1734077703,1734060433
94,1734099306,1734082037
95,1734120909,1734103641
96,1734142512,1734123714
97,1734164116,1734145319
98,1734185719,1734166923
99,1734207322,1734187972
100,1734228925,1734209576
101,1734250528,1734231180
102,1734272131,1734252784
103,1734293734,1734274388
104,1734315338,1734295993
105,1734336941,1734316425
106,1734358544,1734338028
107,1734380147,1734359632
108,1734401750,1734380635
109,1734423353,1734402239
110,1734444956,1734423843
111,1734466559,1734444905
112,1734488163,1734466510
113,1734509766,1734488114
114,1734531370,1734509718
115,1734552973,1734531322
116,1734574576,1734552926
117,1734596179,1734574530
118,1734617782,1734596134
119,1734639386,1734616202
120,1734660989,1734637806
121,1734682593,1734659411
122,1734704197,1734680410
123,1734725801,1734701804
