267,0,1747094997,22.04,0.00,0.00,2.74
267,1,1747094997,21.99,0.00,0.00,2.74
267,2,1747094997,21.82,0.00,0.00,2.74
267,3,1747094997,21.96,0.00,0.00,2.74
267,4,1747094997,21.97,0.00,0.00,2.74
267,5,1747094997,21.94,0.00,0.00,2.74
267,6,1747094997,21.91,0.00,0.00,2.73
267,7,1747094997,21.91,0.00,0.00,2.74
267,8,1747094997,21.89,0.00,0.00,2.74
267,9,1747094997,21.86,0.00,0.00,2.73
268,0,1747096201,21.54,0.00,0.00,2.74
268,1,1747096201,21.56,0.00,0.00,2.73
268,2,1747096201,21.46,0.00,0.00,2.74
268,3,1747096201,21.40,0.00,0.00,2.73
268,4,1747096201,21.48,0.00,0.00,2.74
268,5,1747096201,21.50,0.00,0.00,2.74
268,6,1747096201,21.57,0.00,0.00,2.73
268,7,1747096201,21.41,0.00,0.00,2.73
268,8,1747096201,21.38,0.00,0.00,2.74
268,9,1747096201,21.37,0.00,0.00,2.74
269,0,1747097405,21.12,0.00,0.00,2.74
269,1,1747097405,21.17,0.00,0.00,2.74
269,2,1747097405,21.02,0.00,0.00,2.74
269,3,1747097405,21.05,0.00,0.00,2.74
269,4,1747097405,21.04,0.00,0.00,2.74
269,5,1747097405,20.98,0.00,0.00,2.74
269,6,1747097405,21.01,0.00,0.00,2.74
269,7,1747097405,21.06,0.00,0.00,2.74
269,8,1747097405,20.97,0.00,0.00,2.73
269,9,1747097405,21.06,0.00,0.00,2.74
270,0,1747098609,20.68,0.00,0.00,2.74
270,1,1747098609,20.66,0.00,0.00,2.74
270,2,1747098609,20.60,0.00,0.00,2.74
270,3,1747098609,20.68,0.00,0.00,2.74
270,4,1747098609,20.56,0.00,0.00,2.73
270,5,1747098609,20.58,0.00,0.00,2.74
270,6,1747098609,20.58,0.00,0.00,2.74
270,7,1747098609,20.56,0.00,0.00,2.74
270,8,1747098609,20.58,0.00,0.00,2.74
270,9,1747098609,20.52,0.00,0.00,2.74
271,0,1747099813,20.18,0.00,0.00,2.73
271,1,1747099813,20.25,0.00,0.00,2.74
271,2,1747099813,20.13,0.00,0.00,2.74
271,3,1747099813,20.18,0.00,0.00,2.74
271,4,1747099813,20.20,0.00,0.00,2.74
271,5,1747099813,20.15,0.00,0.00,2.74
271,6,1747099813,20.18,0.00,0.00,2.74
271,7,1747099813,20.14,0.00,0.00,2.74
271,8,1747099813,20.22,0.00,0.00,2.74
271,9,1747099813,19.98,0.00,0.00,2.74
272,0,1747101017,19.76,0.00,0.00,2.74
272,1,1747101017,19.84,0.00,0.00,2.74
272,2,1747101017,19.77,0.00,0.00,2.74
272,3,1747101017,19.69,0.00,0.00,2.74
272,4,1747101017,19.65,0.00,0.00,2.74
272,5,1747101017,19.68,0.00,0.00,2.74
272,6,1747101017,19.72,0.00,0.00,2.74
272,7,1747101017,19.64,0.00,0.00,2.74
272,8,1747101017,19.70,0.00,0.00,2.74
272,9,1747101017,19.61,0.00,0.00,2.74
273,0,1747102221,19.34,0.00,0.00,2.74
273,1,1747102221,19.32,0.00,0.00,2.74
273,2,1747102221,19.32,0.00,0.00,2.74
273,3,1747102221,19.32,0.00,0.00,2.74
273,4,1747102221,19.31,0.00,0.00,2.74
273,5,1747102221,19.31,0.00,0.00,2.74
273,6,1747102221,19.25,0.00,0.00,2.74
273,7,1747102221,19.19,0.00,0.00,2.74
273,8,1747102221,19.20,0.00,0.00,2.74
273,9,1747102221,19.22,0.00,0.00,2.74
274,0,1747103425,18.92,0.00,0.00,2.74
274,1,1747103425,18.92,0.00,0.00,2.74
274,2,1747103425,18.90,0.00,0.00,2.74
274,3,1747103425,18.91,0.00,0.00,2.74
274,4,1747103425,18.87,0.00,0.00,2.74
274,5,1747103425,18.84,0.00,0.00,2.74
274,6,1747103425,18.87,0.00,0.00,2.74
274,7,1747103425,18.86,0.00,0.00,2.74
274,8,1747103425,18.82,0.00,0.00,2.74
274,9,1747103425,18.86,0.00,0.00,2.74
275,0,1747104629,18.46,0.00,0.00,2.74
275,1,1747104629,18.54,0.00,0.00,2.74
275,2,1747104629,18.49,0.00,0.00,2.74
275,3,1747104629,18.52,0.00,0.00,2.74
275,4,1747104629,18.47,0.00,0.00,2.74
275,5,1747104629,18.49,0.00,0.00,2.74
275,6,1747104629,18.41,0.00,0.00,2.74
275,7,1747104629,18.52,0.00,0.00,2.74
275,8,1747104629,18.36,0.00,0.00,2.74
275,9,1747104629,18.44,0.00,0.00,2.74
276,0,1747105833,18.19,0.00,0.00,2.74
276,1,1747105833,18.23,0.00,0.00,2.74
276,2,1747105833,18.18,0.00,0.00,2.74
276,3,1747105833,18.15,0.00,0.00,2.74
