642,0,1747440616,-7.38,0.00,0.00,0.00
642,1,1747440616,-7.40,0.00,0.00,86.50
642,2,1747440616,-7.46,0.00,0.00,0.00
642,3,1747440616,-7.36,0.00,0.00,87.38
642,4,1747440616,-7.45,0.00,0.00,0.00
642,5,1747440616,-7.46,0.00,0.00,86.93
642,6,1747440616,-7.45,0.00,0.00,0.00
642,7,1747440616,-7.29,0.00,0.00,0.00
642,8,1747440616,-7.43,0.00,0.00,0.00
642,9,1747440616,-7.40,0.00,0.00,0.00
643,0,1747441518,-7.48,0.00,0.00,0.00
643,1,1747441518,-7.45,0.00,0.00,0.00
643,2,1747441518,-7.51,0.00,0.00,86.95
643,3,1747441518,-7.49,0.00,0.00,0.00
643,4,1747441518,-7.47,0.00,0.00,0.00
643,5,1747441518,-7.34,0.00,0.00,0.00
643,6,1747441518,-7.41,0.00,0.00,0.00
643,7,1747441518,-7.42,0.00,0.00,0.00
643,8,1747441518,-7.42,0.00,0.00,0.00
643,9,1747441518,-7.22,0.00,0.00,0.00
644,0,1747442420,-7.72,0.00,0.00,0.00
644,1,1747442420,-7.70,0.00,0.00,86.95
644,2,1747442420,-7.82,0.00,0.00,0.00
644,3,1747442420,-7.77,0.00,0.00,86.49
644,4,1747442420,-7.82,0.00,0.00,0.00
644,5,1747442420,-7.78,0.00,0.00,0.00
644,6,1747442420,-7.77,0.00,0.00,0.00
644,7,1747442420,-7.60,0.00,0.00,0.00
644,8,1747442420,-7.79,0.00,0.00,0.00
644,9,1747442420,-7.74,0.00,0.00,0.00
645,0,1747443322,-8.06,0.00,0.00,0.00
645,1,1747443322,-8.17,0.00,0.00,0.00
645,2,1747443322,-8.17,0.00,0.00,0.00
645,3,1747443322,-8.17,0.00,0.00,86.95
645,4,1747443322,-8.16,0.00,0.00,0.00
645,5,1747443322,-8.14,0.00,0.00,0.00
645,6,1747443322,-8.18,0.00,0.00,0.00
645,7,1747443322,-8.18,0.00,0.00,0.00
645,8,1747443322,-8.04,0.00,0.00,0.00
645,9,1747443322,-8.03,0.00,0.00,0.00
646,0,1747444224,-8.34,0.00,0.00,0.00
646,1,1747444224,-8.21,0.00,0.00,0.00
646,2,1747444224,-8.29,0.00,0.00,0.00
646,3,1747444224,-8.13,0.00,0.00,0.00
646,4,1747444224,-8.22,0.00,0.00,0.00
646,5,1747444224,-8.23,0.00,0.00,0.00
646,6,1747444224,-8.22,0.00,0.00,0.00
646,7,1747444224,-8.19,0.00,0.00,0.00
646,8,1747444224,-8.19,0.00,0.00,0.00
646,9,1747444224,-8.18,0.00,0.00,0.00
647,0,1747445126,-8.37,0.00,0.00,0.00
647,1,1747445126,-8.40,0.00,0.00,0.00
647,2,1747445126,-8.44,0.00,0.00,0.00
647,3,1747445126,-8.43,0.00,0.00,0.00
647,4,1747445126,-8.46,0.00,0.00,0.00
647,5,1747445126,-8.40,0.00,0.00,0.00
647,6,1747445126,-8.40,0.00,0.00,0.00
647,7,1747445126,-8.36,0.00,0.00,0.00
647,8,1747445126,-8.39,0.00,0.00,0.00
647,9,1747445126,-8.35,0.00,0.00,0.00
648,0,1747446028,-8.79,0.00,0.00,0.00
648,1,1747446028,-8.69,0.00,0.00,0.00
